UniProtID,scale
Q96MC4,55.60007369381684
Q96NM4,53.25349141595035
Q9BUB4,93.0613404084378
Q96C34,65.87527325932392
Q9UJC5,164.9493494868846
Q5DJT8,112.83618486913196
Q9UP52,89.24123975821419
Q8NFY4,69.75745304266458
Q9NRC1,68.38299085794105
A8MX80,67.65750063830444
Q9H0V1,84.64893405520613
P52434,194.86947708830084
Q8NG81,120.07648272060624
Q6P1N0,70.61157887126065
Q8N0U2,80.43267287950086
Q13496,95.88044512752909
Q86VH4,62.0054272874692
Q96BR1,116.29925812504638
Q6URK8,111.99970065869478
Q9Y606,89.42737519740241
A6NN73,34.07117958172137
O95231,80.55834664613992
Q2M5E4,127.7793481312107
Q5TA79,100.16303650093488
Q86UF4,73.43458751591842
Q9BZS1,71.05083897785447
Q9UJY4,75.455398451072
P42898,83.18420842548213
Q6ZV50,83.40293155828108
Q8ND61,57.94837678935713
Q14624,76.78500529661163
A0A096LPK6,179.2933724423107
Q5T890,61.63033942410132
Q14990,62.91156143631386
A0A6Q8PHR7,152.3233384537606
P47813,107.34981985784242
Q9BTE6,83.41886131925153
Q16849,60.48266388270565
Q9P278,54.27462397275389
P30536,148.81404071105868
Q8NHU2,79.09405777611863
P62256,113.54643107455225
Q5XG85,113.896690751876
Q9NPJ3,195.03584937954676
Q6ZVS7,93.90557647316832
P23467,36.773124536952274
Q9Y5X1,93.13319710471109
Q15654,73.91586056364238
Q7L1S5,88.2512929030151
Q9UJ68,78.83638732234834
O95343,89.7430071609022
Q9BU79,108.51507667167554
P49019,78.47434633596602
Q86V42,65.00403095948111
Q9BXI9,82.84199047803843
Q9NPC8,89.8196597578625
Q12829,114.74441084353224
Q969F0,77.96880756785541
Q9P0K7,30.77647229570272
Q5T7N2,48.63530745275749
P47888,108.18040086861672
Q9GZR1,61.86732616931096
Q96M69,66.70209658439843
Q9BV99,84.37111979843364
Q9Y5B0,67.78788499734442
Q9UHP6,118.48909428615826
A7E2S9,68.66898636115597
Q9P2H3,86.20975187999493
Q8NFI3,85.36162048491329
Q9NRS6,73.03433097564081
O95297,61.9062230971447
Q16552,91.70063261877306
Q8TE69,188.8492789507052
Q7Z434,58.07542869423845
Q96MS3,141.95119162386007
Q96NN9,94.18340775181308
O95177,72.56956863387781
Q01718,138.695314990943
P60329,131.73725232361548
Q8NG27,56.73745938858906
Q14562,64.47935642437179
A8MW92,55.868660477812405
Q9P1F3,263.71529903013703
Q9NP58,71.85747614742029
A8MZG2,97.40867076604002
Q8NH93,124.64407550523003
Q9NRI7,303.73475117066954
P84074,153.17409476877052
Q8NH08,90.9148423563324
Q16629,62.67804919766586
Q96C92,46.72102865027922
Q15834,62.28597051012525
Q86YS7,77.59864867433419
Q8N201,50.060771630857126
Q9H0F6,91.09145305829291
P35580,51.90798695013438
Q9NS23,94.25960558373464
Q9UQD0,59.76083552212045
Q9NQG7,65.04630063739612
Q9UBZ4,82.13897602542778
Q9Y262,81.37875099788609
Q9BRP1,109.41806189229771
Q16270,79.97611732927204
Q7Z2Y8,54.214273479779926
Q8N8V2,74.12725083604076
P26368,90.7445855806152
O75688,86.92665507629705
Q6UW68,142.39749481483827
A0A599,155.25339922751962
Q9NYT0,135.32287614146182
K7EIQ3,138.23013859825377
Q14240,111.68642798274291
Q96S37,105.90083244464904
Q9NX55,97.574989011702
O15528,110.82448845034588
A0A494C193,87.9445301041201
Q9H944,161.83090655876848
Q3KR16,74.71160332548908
P20338,108.91218988365326
Q96FN4,106.11927100271556
Q99805,83.51607460283913
A6NKP2,57.36521701613698
Q02108,71.97113418734358
Q13069,80.5639705685397
P55199,67.46855143234616
Q7RTS7,39.45721986408188
P49674,92.91804582003525
Q5JS54,168.88279011462836
A8MRT5,56.13653417276533
D6RGX4,65.48906502113722
P78386,37.38817146402124
Q9NYN1,106.50834025250124
P0CW00,75.79212676949986
Q8WYR4,82.38615931790369
Q9NVE5,73.20784716836557
Q9ULF5,54.73857663716803
Q9Y2I9,49.26112311027936
A6NK58,170.60183750075782
Q96HH4,67.15828616453032
Q99665,51.1257142531019
Q2QGD7,64.92719478064576
Q8WTZ4,126.61374993981651
Q9NV35,153.2583479455985
P17861,85.62570592088184
Q3KP22,70.68617218332818
Q96SE7,59.36989008657425
Q9NXC5,76.1928258869982
Q9H9B4,114.39882836160892
Q0VAF6,130.4117527509279
Q8N5W9,94.31880225398474
Q9HCQ7,73.74221187075356
O14931,76.88763119174673
O00566,56.71073509934981
Q7Z3G6,54.69404062731866
Q13126,144.49983753423385
A6NEL3,114.71272210099067
Q6IBS0,97.67917587274528
Q76I76,54.62467514088232
Q8N6C8,62.85627807102447
P11465,50.385462644194426
Q96PQ6,62.21175731387245
P61812,89.938421509138
Q9H6S1,56.84642029127362
P11831,67.96116557843898
Q8IUE0,88.09195724315748
Q6VAB6,62.937270417156846
P38935,70.61429784372966
Q8WXE1,60.01856589163541
B7Z6K7,66.08070323678078
P0DMT0,140.89450888787096
Q96P71,85.88489303806814
P30086,193.694488285004
Q9UBY9,76.62034231002346
Q7RTY1,87.09413050620232
Q15004,89.04453528266997
O14843,77.86455770149276
Q5SRD1,90.91373050800122
P15923,68.69858643063003
Q99717,85.2741288240737
Q7L590,69.40600195723873
Q96EY8,92.11814533281547
O75901,61.20969550046426
P83916,79.39236136459955
P01920,84.35112997723026
Q9NZJ7,80.14320923355346
Q3ZCU0,65.76115234116301
Q63HQ0,68.87364206917178
Q5EB52,107.10589939425296
Q9H4I9,89.47508163843828
Q93052,65.30428664272075
P59551,114.98867344242343
Q8WVI7,101.19089775691305
Q8IV76,48.15647326726416
Q9NUH8,140.90425437414768
Q9H7T3,57.37287025478406
Q6QNK2,64.71286428705939
Q6TCH4,115.98733978006554
Q8TCE9,199.78860835706973
Q9UNU6,114.59747327362903
Q6ICG8,72.723866174686
O95947,72.79509635828089
P02812,50.11345297074531
P41247,187.942245203634
P61960,237.29380583649836
Q9NZP6,46.59784576872876
Q9H4Z3,72.6280931605499
Q5MJ08,75.73372781227039
Q8WYQ9,59.17348613582381
P0C7V9,118.85255603093796
Q14106,65.90092812372005
Q8IWL2,66.35726192094592
A0A096LNT9,99.99675560485323
O95727,65.17623404870734
Q9Y2J4,34.562012185569635
B1ATL7,68.21953758809498
A6NFH5,166.02980201238384
P83859,95.97449197687024
Q9BPY3,68.7199394691631
C4AMC7,72.62678208244166
Q9NWX6,77.57467982745206
Q8WU17,80.3296888397391
Q8IZD2,52.408350813179545
Q6ZS46,99.41313005487471
Q8NA77,111.74050957360244
Q14332,68.87519258696047
Q9NXS2,76.80725910711585
Q9H6Y7,76.53419315961635
Q8IYJ2,56.822935550180354
Q8IZW8,66.87656539201761
Q96KE9,90.27327082271238
Q9Y2P5,103.37165959637048
Q96DG6,163.61367492572447
Q99523,71.60368907498368
Q6IC83,90.42619921462834
P60602,170.33342971595283
Q6UXH1,74.3721869293562
Q5FWF7,92.17143767194696
Q9NWB7,48.288388851086886
P35030,111.86577156728502
O94991,65.22009445826347
Q8IZM9,96.96381841134672
Q9NY27,72.50498871243764
Q96R45,112.20187152999968
A0A2R8Y4L6,96.95847282680911
Q8TBA6,34.80552943197244
Q16653,70.15615184167899
Q8TF68,64.70548467093757
C9JFL3,109.43515503637346
P18405,142.67797464110475
Q9H0R6,105.75482841712576
Q8NFT8,48.330561690861686
O60331,75.41146470059775
Q9P2U8,80.36692503558051
O15270,98.47187121814164
Q8NH72,141.40220507148953
Q9NQS7,35.1334947467104
P63261,151.28040241201305
Q9HD15,85.97364610135713
Q5VU69,85.91868380710773
Q13885,140.70097489107314
P50443,80.10659228726752
Q5VZ46,51.7680435901508
Q96NZ9,92.59536880379405
Q15761,67.9362855080362
Q9UII2,80.96708137361261
O43924,200.3195872063605
Q8NES3,90.59526554350474
Q6IQ55,52.89258220427189
P84095,150.2423642457672
P49257,70.72101145295267
Q86UX2,60.41851959138855
Q8N100,112.86534643090933
Q9NR16,70.02088169636706
Q9H1E3,77.05774262346122
Q9H2X9,64.14139723104644
Q8NHH9,67.27782646819992
Q9H307,58.49348039693964
Q53RE8,118.3613041393244
Q96A47,65.70219196557186
Q96LJ7,139.98075858135118
Q6RFH5,98.8799902548118
Q9Y5V0,116.73992264380696
Q86TU6,90.10494988046756
Q15555,63.78528527505554
Q9Y6X0,47.53505507219908
A6XGL0,94.7656236859872
Q9P299,88.69222937962863
Q6A555,202.31746816550117
Q6ZUS6,65.80275745210479
Q9P202,67.66141968762867
Q14457,49.77434965131125
Q96LP6,67.41624620305002
P47869,55.03489337515367
A5D8V6,73.76529078097961
Q9BXT2,102.4085691380837
Q6GMV2,107.85463741705786
Q13505,69.77766684737065
Q5VYV7,68.6642303014201
Q6ZMJ4,85.15953889196591
Q9BXG8,51.39812582655683
Q96N68,91.40597363184192
Q75MW2,69.70062324420266
Q13951,86.45932502395681
Q8NGJ6,110.14497625156402
Q9BUL5,74.72464137922384
Q15427,79.39534806910034
Q9BW91,98.7744457896673
Q7Z5V6,64.93785062235426
Q9BZG1,89.65275024793063
Q9NP84,129.23274930924535
Q8NFW5,72.29178108754896
Q9NRM0,84.38980076648502
Q9H195,55.20125576047489
Q96T52,100.75771552491464
Q9NS64,130.0433434644234
Q6ZN19,55.64564796462657
Q86YW0,104.015077869259
O96002,82.72008004260418
Q04912,63.42424955368914
Q13823,72.35221034426776
Q16515,70.53656344188865
P28328,87.04363761517641
A0A0B4J1T7,129.86621949227097
A6NN92,121.7192289771734
Q7Z5L7,83.34748608833965
Q13797,52.61480607780652
P52735,86.53921567094382
Q00526,144.61608824714384
Q5T871,106.54955306714255
Q9NRW1,88.79306043223744
Q8NFM4,73.34438186125129
P46736,92.84234965890698
Q6AWC2,61.31482900368524
P35908,46.2825787711587
Q14525,44.95132256490084
O60397,93.21355153210328
Q9Y4K3,59.65741199927578
Q13477,65.19352810315914
Q7Z6B7,51.37312235261228
Q92608,58.90693866139216
Q86VF5,117.5211773485496
Q07820,80.75609219543173
Q8N3F9,67.5589789543372
P16066,61.54580716272506
Q6P161,105.537528303398
P53778,134.6961924687505
P26639,75.13912638781296
Q8N309,60.24027431447385
Q9UKZ1,65.76400206452607
P63313,164.67577288311148
Q13643,67.5420559389063
Q9Y5F7,42.04707313390838
Q6DN03,113.30095406689182
P18577,141.9759389194605
Q9BWU0,59.28700320488174
Q9H1U4,57.99831061214575
Q9NQ50,102.45338782005936
Q96B01,78.6038533932183
Q92747,128.26877371334012
Q9UI54,130.35246127442105
Q6ZNG9,97.84896113117745
Q9Y6R6,48.43683020206649
Q6ZMZ3,33.23789283786277
P04201,89.32784345991011
Q9Y448,56.06170468581833
Q9BXD5,149.6630854597776
Q86WQ0,215.92301860513183
Q86XZ4,66.05073686877292
Q9BZ11,52.29905430401715
Q7Z4H8,107.37947594141067
Q8N392,79.96889316511177
Q9GZL7,120.69751497760834
Q68E01,68.96266976467294
Q9P0U1,165.13206059862202
Q969X6,103.38902742862612
P78537,49.047305300040655
O15079,57.54294564885264
Q53S99,96.13463839917866
Q16769,99.97799203361396
Q92820,111.32094566445296
Q9UF33,63.27596888888166
P47887,124.5524962458473
Q96M66,67.25553645972613
Q9BWQ8,89.46593674687054
Q9UHP9,138.79853454864983
Q92794,52.39181027895757
Q5SXM1,57.53320399747243
Q6ZUT3,70.3081628532336
Q9P0K8,60.10229395139287
Q6EBC2,111.0124182697121
Q9NR63,88.44087990004603
Q629K1,86.35461034616701
Q12792,103.18184002797511
Q5TZF3,88.29084051591954
Q9NPC7,76.30297646710473
Q6IS14,134.52870080630206
Q5JWF2,67.83957488687447
O75391,70.12715074095705
Q01523,133.29306943135947
Q96A32,105.52559478773811
Q9UHC3,69.72661546204206
Q9BXI6,79.10465241009123
P50579,75.85239708716229
Q9Y5Q5,81.33474567068339
Q9BU76,85.1964829794028
Q5VYK3,57.36855902720987
Q7Z4L0,97.15639884384584
Q8TEZ7,123.88863689208644
P23468,49.469962979687416
O15031,51.04225801520703
Q9H2V7,95.47424817999396
P14151,56.56933983250045
Q8NF67,54.18038924924039
Q9H009,90.4519386179969
O60290,69.44754720041277
Q7Z7B0,36.28457602172393
Q01658,68.56357438421594
Q96B49,104.32960434550284
Q5H9J7,120.44079556849172
A8MUV8,62.87793142076662
A6PVI3,180.5189668041332
Q9BZP3,130.9215917628947
A6NCJ1,80.44303413937186
Q9UK28,68.83856265091798
Q7Z5A4,104.44400613335428
Q86UE6,79.27470732537758
Q16626,83.50760314909259
Q495Z4,69.79181878824723
Q96BQ3,62.041638585970574
A0A1W2PQC6,154.75338999660335
Q9H0U3,77.58007370201703
Q9H3H9,82.70587448405304
P61224,143.39028589151064
Q3C1V1,85.08329619603354
O15205,132.50542979154494
Q8NH07,129.95689460607773
Q8NFZ6,117.5384330458661
P24821,41.961662143957774
Q6IQ20,98.87689664218016
P69905,199.28151624582537
B2CW77,79.7051154481214
Q5VV67,53.195482410020425
Q5HYC2,51.63998027602778
B3KS81,40.47742389158308
Q9BUA6,147.48577757255214
Q5TB30,52.65170403729845
Q96BX8,169.24456922442596
O95178,112.13748022799538
Q96AV8,52.68756805794183
P0CG31,82.96110455348852
Q5VWM3,109.86835568934278
O95298,126.42477819410564
Q9BYD2,80.8274547622195
Q5TCH4,88.07797136820828
P28360,84.37281772648788
P42785,86.00260000279035
P85299,62.67475556556413
Q15714,50.48435315645392
P62316,135.8337596828614
Q5T5M9,87.8978209291128
P38398,50.95899037696754
P54802,95.50413786274608
Q68D06,88.67818173207407
Q8NET6,84.77455445299863
Q9GZQ3,122.2350792778594
Q86U90,128.21232530434344
Q969E2,127.92129841991743
Q14764,50.77096033371937
Q8NGG5,111.35244839699644
C9JSJ3,63.29995249900769
P28289,89.8114775018168
Q9Y5R8,182.7845012105849
O95371,111.58206120576934
Q13636,92.9476865455002
Q04828,153.96677900252925
P37802,86.29574646840497
Q86WV5,190.52365223478375
Q96N20,114.01616574420312
Q02878,84.66492890097805
Q9BXC0,110.89751279830918
Q9UHI5,81.28448898770984
Q9Y6F9,76.76877007291462
Q9NPI1,73.44045838004027
C9J1S8,101.99222819391534
P51812,90.42340511963393
Q9NQ25,47.65795204887047
B7Z368,90.69989283697645
Q6PJP8,60.27735880311986
Q9Y5H9,39.76303582991906
Q9BY84,68.27340230194311
Q92886,87.5117780826845
Q9Y6U3,100.57802006812528
P0DKB5,61.85681523123926
A0A096LPK9,133.07033828107294
P19634,68.98861130324109
P54710,98.37003994971464
Q6PF06,95.80380925056446
Q6ZXV5,65.04274492059231
P58005,110.1692320950136
Q9BT04,141.49295622604848
Q92506,163.40633892723775
Q5TA76,137.7055594578653
Q96ND0,65.64302058036883
Q8TDG4,69.82295682937797
Q9BUK0,198.01715521372296
Q96L14,70.70617105803986
Q8TF20,60.368451057608056
Q92952,66.81162736854473
Q86UU1,41.82529378514905
Q9NRJ5,88.6381381594615
Q8NFP0,101.92343251623556
C9JQI7,52.22775612487048
P0DKX4,86.9755481504938
Q8N148,127.3342374943916
Q9BYT5,119.02765999577775
Q13402,61.3483941339106
P53539,78.03081580035284
Q9Y692,58.37883748387728
Q7Z406,51.35436929140824
Q9Y572,78.63683952131703
O00339,62.03950261137746
Q16560,81.9092925155113
Q7Z5K2,51.871600725178624
Q86X10,53.46682864936512
A0A1W2PRG0,166.13219253183368
Q9BZZ5,85.90903336262089
P52740,73.05695171173839
P48066,86.23853357149197
Q6ZTI0,75.78068051645575
Q9NRP4,113.46378251851648
Q5T5N4,57.780921461623656
Q9P2K1,49.64526621998111
Q8IUX4,124.05823698446537
Q8NCU1,52.02642652198577
Q8WXX5,90.8986187057628
Q6UB35,74.66965956806057
Q9H9E1,95.9917050753414
Q8TAB5,65.99472236836965
O75452,125.2944928830918
S4R460,229.38318029718323
Q8TC71,65.66029493831823
A6NJI9,96.94106601119796
Q96I45,150.80529329505504
Q8N6M6,78.25235338241534
Q7Z3Z2,97.95546029450814
Q8N5C6,62.18699933909232
Q9ULA0,96.67025613560654
Q96E11,72.70854275919561
O43312,61.47989620567096
A6NJZ3,117.685186191566
Q13228,146.68031828930762
A0A096LNP1,129.14672145965466
P62955,76.12584181516857
Q1KMD3,68.6446582515239
Q96PL2,61.30413370538376
Q8WXB4,64.46031009369176
Q9NWU5,108.26505925940512
A8MQ11,161.3352594823743
Q8IUB5,145.5652330765821
Q7Z3S9,89.48802911546106
Q9HCL3,81.50949779174631
A2RU48,124.93738376331947
Q9Y2G7,74.20389791195461
H3BNL8,102.87140652845272
P10589,83.38944825973856
Q13153,79.09946905101395
Q15198,91.01662350228968
P50221,80.6149082783226
P35398,78.27664448129364
Q8IVL5,65.26082258938166
Q8WV24,62.887544040659456
P0C854,96.45219153085894
O60907,75.0119564643131
Q9C0C9,63.01415367088477
A0AV02,75.14832736545631
P29475,55.66954452075012
Q68CP4,80.14811500179326
Q8N999,149.66133159791906
Q9BQY4,83.62299326078124
O75949,67.65997113057776
Q5CZ79,52.24317724161961
Q13367,66.56085144247054
Q9H7Y0,77.34141134547617
Q96RU7,87.1065716988567
Q3ZCQ8,69.80907404602686
O60487,74.30713169652248
Q8NBB4,65.61591673311163
A0A075B6L2,182.96246664550787
P78368,91.330137642051
Q32NC0,91.2748460422716
Q8WZA0,131.54384083371048
Q5JRS4,110.7978974823319
P02775,84.0972260036462
Q5TGP6,79.11479747825649
P09132,105.43402892292742
Q13087,63.54714818046233
A6NF36,69.20530920253472
Q9Y217,96.75966732958614
O75586,101.76741425513194
Q99424,94.30071264521632
Q96G25,84.18609869662329
Q9HC38,154.93182762679513
Q8N556,74.1057134084799
Q96EG1,84.83684708104899
A0A577,142.45791512644888
Q96S42,67.92239248737702
Q9NX20,110.23275327013134
Q96QA6,184.27775477934944
A6NGA9,72.03864403386878
Q9UBG0,70.71346498329507
Q9HAU6,126.26130473753165
Q9Y3C8,177.2651782767929
Q8WY36,53.50349944968288
Q68CZ2,58.63919160135838
Q6ZRH7,55.40846177111872
Q5JST6,55.87112718306604
Q9Y365,129.81848636080392
Q8N5S1,119.11656217646129
Q02094,123.76790238193156
Q9UN79,58.44299789021446
Q0VAQ4,77.2725492815863
Q99999,91.26514562243985
Q8IUH3,98.23662906127234
Q8WXH2,63.92487119116687
Q8IZC7,96.7794987733748
Q8IVU9,83.87672818626369
Q08431,93.17283236254605
Q9NWV8,85.16084061094455
Q8WXA9,49.11862260334569
Q96R30,126.4776333995846
P17706,85.37584280330917
Q6PL45,79.42534400124917
Q96HE7,62.63219035159131
Q9ULK6,67.74446234133136
P23396,81.08365147451948
P49773,221.0320600898252
Q6P4A8,65.53375805564546
O14656,94.3628677798728
Q1W6H9,78.50972355294229
Q5T3F8,74.15979246426295
Q8WV19,174.9078954539657
P54107,110.62940875230954
Q8WWY7,92.7871518695264
Q9H6D3,106.6898305043357
P0C869,98.65530114260024
Q15391,99.21840201499133
Q96FC7,97.72993947918032
Q8IXZ2,58.086641920593344
Q9NYP8,119.131762072483
E5RIL1,49.4705172270219
Q9NVH6,95.17654991503596
Q5T1V6,84.57044612740043
Q8WVT3,62.615305766957846
P24310,103.06216380808333
O14836,73.51252704507016
Q7L4E1,69.09246940668548
Q9BRT9,119.04773400310177
Q8TB03,103.28757236371612
P49913,68.58250338276584
A6NHS1,124.3397548572089
Q9BQI3,72.03328267355438
Q70EL1,55.02561030514064
Q2M2I8,61.20866948476601
P58872,112.53050300841312
Q9UBW7,59.34395491936586
Q96IR2,55.616444205475474
Q7Z2G1,87.32085827716931
Q13021,141.74227651470932
Q5TGZ0,160.0205618526229
Q8IZ57,78.33487804291141
P00403,119.58840966740462
Q8WUS8,101.83544556135652
Q9H8X2,84.3737095948614
Q9NVR7,98.73757096507184
Q8NBH2,90.44352251685504
Q9NYY3,80.33452935599615
Q8IV03,77.6457835153863
Q5W0U4,64.86278573304588
Q08AG7,136.60663957171755
Q16143,104.62886807810318
O95932,101.35477471817056
Q9BQS2,89.5767591219998
P63128,65.53970816769896
O43542,131.45310330222628
Q96NJ1,87.57951194051071
Q13478,60.05107976141687
P58304,74.52390005361936
Q9UJD0,77.88776086824076
P47914,80.2958629752708
Q2L4Q9,86.59636915090584
P51693,49.09516782132346
P54845,79.29349681809423
Q6X9E4,120.32782118468477
Q9Y508,111.60430334586418
Q8TDS4,92.2229133186796
Q16581,71.60819394131227
Q9UEU5,76.20507089696332
Q6ZN16,58.84674215391106
O43639,97.14549144181068
A6NN06,121.23171722231513
Q495M9,75.8911103380233
Q86UA1,68.02143150571186
Q5T751,100.86596634717536
Q14651,114.33723517681844
Q676U5,52.92293531915613
P52815,99.00655441830575
Q8NEJ0,162.56718450698637
Q8NH40,110.03315661850829
Q6JQN1,66.97010487528405
P51608,62.98266295456015
Q7Z6K3,88.62978807727546
Q9Y673,124.96525701429456
Q92928,146.8603710501135
Q15428,69.7612126819357
Q86YD5,73.90911062876468
Q16661,118.0031314540455
Q53H96,141.82616287814224
Q14831,49.601065201740745
Q8NGI4,111.68068814556418
Q8N1L9,76.84878412638714
Q86Y25,76.41867255218294
Q9GZL8,110.43186090586065
Q7Z4H7,57.78346338724128
O95070,76.87458446783761
Q7Z7F7,96.34836028296544
Q92748,151.51430620610975
Q07960,113.05273312262024
Q9Y6R9,52.62866705790686
A6NC86,124.496908721132
A8K830,75.6788245928344
Q969K3,87.93800559309003
Q8NGS5,123.90842977731371
P0C2Y1,55.32861831351921
P17024,72.73510646028292
Q8N1V8,160.2238633555454
Q9Y5F8,42.21416335246872
Q8TED1,84.72822216172288
Q2TBC4,96.74698458181952
Q30KQ1,155.43230852835904
Q6ZMS7,58.749501823584
Q9GZV9,90.61861828992784
Q9Y5U2,67.98791621020483
Q8N1E2,129.15781323013297
P55808,79.66181805805381
Q96LI5,84.92838696194734
Q9Y6H8,64.2321084816463
Q717R9,95.24521617450075
P80188,121.75982165653176
O43776,94.71796056496504
Q86T03,76.98199975493048
A0A087WUM9,92.0410963010084
P47929,211.61102090883784
Q07812,146.699962440934
Q5VTD9,74.39715987044977
Q13445,64.58655051312007
Q9NRG9,83.61515984083906
Q49B96,143.69849977854082
Q9P1A6,57.3666111252574
Q9NQZ3,75.91568142012679
Q14943,62.1793244398246
Q6ISS4,63.69816055641763
Q12988,124.70377840178315
O76076,80.99780271447602
Q96AQ2,100.87251962166648
Q5VWJ9,95.98549684599335
Q86UK7,61.16923458432706
Q9BYC8,91.04172498355732
Q5HYW2,55.914279595736176
Q9Y535,120.16018991189554
Q16527,102.38147703540476
Q6P087,110.4953078822892
Q8TDY2,55.75625837563615
Q6P2D8,55.00698551749772
Q96AX9,87.0306395541167
Q5TA31,59.928554542423335
Q92541,59.6696391013863
Q9BT43,59.99326632939213
Q9NS56,51.92071589796723
Q9H0A3,145.22631459523973
Q12913,39.830060489882776
Q9P2U7,83.76478717739177
Q96T60,100.40055514512086
Q5T5P2,52.11333112717954
Q03426,132.24648099774092
Q6Q0C1,122.99339869985062
Q96AK3,119.40766248969422
Q92915,77.51300329708398
Q15415,62.17091884950667
Q5VTM2,76.64778937197526
Q8TDC3,59.56535389196805
O95199,87.80262263993484
Q07889,70.50195352144853
A6NLU5,73.86471289261895
Q9NR82,63.76610464340682
A8MXJ8,64.13831802774507
Q8NGJ9,109.09896823836064
Q9P0V3,66.29383271495739
Q9UGF6,115.35428635800382
Q9BWL3,66.29328917699166
Q9BZ23,82.45875130403813
O00231,83.51383965244061
Q5TBK1,79.34010510978634
Q96N67,56.28720113313577
Q86WA8,68.08063930575663
P32927,46.16749271402941
Q96B33,67.89228389807914
Q8NGY3,124.0922547878331
A0A7I2V6D3,280.1251288146153
Q8NHR7,87.56608856271765
Q6PII5,125.6210640135921
Q8NGP8,123.32144818994084
Q9P296,89.87516416033814
O60271,51.209582845868894
Q8NF86,98.9184095745862
P17019,54.34991265579206
Q9P0L2,62.19593429563448
Q8NI32,77.9196366139891
Q5VZB9,63.87705898690257
Q96LY2,67.68867809140697
A6NNL0,51.49685437935878
Q9BWV2,72.37317791848066
Q7Z7L1,96.03629620143109
Q13591,46.02216402972762
P18545,160.61746418759824
Q9Y5E5,40.34466424267245
Q13671,68.44984881965097
Q9Y6K5,83.54645994668377
O95336,179.71363220177142
Q96LJ8,71.16115035889352
Q9UKY3,78.78593440404575
Q9UHD9,65.5065634190278
P16260,127.5884001882291
Q8NGC2,118.99694758204068
Q9NR19,104.06941114401975
Q9H2X6,62.36634225768158
P0C7V6,69.84892479683838
Q4V321,87.11067587860609
Q8IU99,102.6645173240148
Q9NVF7,73.20688736800456
Q5MJ07,79.80131447630275
Q6ZSB9,62.217909084635984
Q96RK1,84.67870980412798
Q2M1Z3,50.60521600499524
Q9BS26,64.53153607344707
Q99463,87.58250881955661
O14763,70.82331051927372
Q8N511,95.7239694838642
Q9BQG2,106.46234389112726
Q6NT16,89.88810764766181
Q9UBC7,86.31253580227882
Q8TCE6,134.771794310294
Q15370,105.61436360230525
Q6IN97,71.20704933684867
O95948,68.85137108164339
O75995,79.25367689085333
Q6NUJ2,65.70623447886614
Q6P499,61.977225316837256
Q9BQT8,124.61003198702166
Q6P9G9,82.09182304633602
A6NDX4,160.85312675523605
Q8N945,173.7683943995954
P17987,87.71479729323254
Q58EX7,61.92512940812551
Q9NZC3,132.1483553091698
Q5JRM2,61.75311469910641
Q9H8V3,74.22383769830185
A0A075B6H5,150.98019943264993
Q9NYW2,118.30668390046908
P16885,75.39182668714842
Q96EY7,74.92722001518781
Q02241,56.45793029876975
Q08AI6,85.9653809538324
P50052,99.52808677215005
Q9Y250,38.96019741672299
Q1AE95,78.25034701571512
Q9UMR2,117.37713408054285
Q9NZY2,118.7252150062896
Q14192,68.68117487796552
P59991,210.6751067506022
O60894,106.2798730608363
Q3B726,66.63878062950802
Q6S9Z5,75.20094861188389
A6NFA1,69.96230122967123
A6NIJ5,68.12597010450456
Q9BQ89,73.11896376906442
O95807,128.58894078559123
P0DMW2,227.9434489053993
Q8WXF3,133.66146578554734
Q8NCK7,70.68961925044083
O15455,59.61841426386495
Q9NY28,102.90978851857628
Q8WWM7,61.06227559251813
Q8IW36,79.40782885033434
Q8IVH2,61.53081057062703
P08138,67.35405613263532
Q96I99,98.7287166493428
Q6P4F2,93.62547232052384
Q2M3C6,63.28818680725241
O95453,88.29947123523732
Q13114,68.70313497117266
Q7Z3D4,66.40199737556225
Q6UWJ1,79.12607394595655
Q8TC36,70.73525332515918
Q9Y2Y1,136.72933453454354
Q8N6I1,85.82676666040808
Q96DN2,49.651121821940464
P15863,63.64717624897304
Q8N9B5,61.83487670904718
P12931,89.90998380090386
Q9NZ53,56.009933659402414
Q9H9A6,71.50700421025006
P40205,125.40344105542069
P84550,63.103752223064994
P67870,87.48490625339986
Q5T0F9,63.75524552613115
Q8IX19,56.68366955818399
Q6ZS49,106.08430530606826
P58513,94.75492558633124
O75841,120.85844374797992
Q14134,61.854888613323446
P22307,96.85018568570553
Q96QU6,85.82159066558972
P61952,122.086058099425
Q13066,95.3513075001636
P55196,52.61117803315662
O95521,100.96599229998736
P68371,142.082868969773
Q9UBS0,77.61646569829551
P20337,128.47841303802315
Q07065,27.1259802741136
Q9Y3D2,111.31917419636304
Q96S38,64.21788068059244
O15527,104.81553256183663
A4D2G3,135.2105090276326
Q8WYA1,63.3490152820525
Q9NVV0,95.0680832161048
Q5JQS5,108.97145361053092
Q63HR2,58.05786576692292
Q9NUB1,109.34171525214468
Q3ZCV2,57.06268658631564
Q9NZI5,68.49285078806845
Q9NW75,64.23385136512616
Q9Y3M9,59.573187931805904
P26367,78.00052738104571
Q3B7T1,54.33029157747489
Q9UBI1,110.79438288751116
Q76G19,62.60693771414567
Q8N4S9,71.5737671070514
Q15036,106.31384451665129
Q2M1P5,53.718595928335226
Q504Y2,107.69348925161576
Q6UVM3,65.61083779350847
P35236,84.91015003690829
P78312,54.54463579992847
